Customer ID,Recency,Frequency,Monetary,Days_Since_Last_Purchase,Churn_Risk,R_score,F_score,M_score,RFM_Score,Segment
17011.0,282,2,400.8,282,High Risk,1,2,2,122,At Risk Customers
17012.0,360,1,360.61,360,High Risk,1,2,2,122,At Risk Customers
17016.0,211,1,552.4,211,High Risk,1,2,2,122,At Risk Customers
17017.0,0,13,5416.349999999999,0,Low Risk,4,4,4,444,VIP Customers
17018.0,22,4,1367.6,22,Low Risk,3,3,3,333,Loyal Customers
17019.0,3,8,2703.03,3,Low Risk,4,4,4,444,VIP Customers
17020.0,177,2,935.62,177,High Risk,1,2,3,123,At Risk Customers
17021.0,77,6,1182.22,77,Low Risk,2,4,3,243,Loyal Customers
17022.0,67,1,189.0,67,Low Risk,2,2,1,221,At Risk Customers
17023.0,52,3,800.18,52,Low Risk,3,3,3,333,Loyal Customers
17025.0,8,4,1152.87,8,Low Risk,4,3,3,433,Loyal Customers
17026.0,4,2,54.15,4,Low Risk,4,2,1,421,Regular Customers
17027.0,81,3,433.07,81,Low Risk,2,3,2,232,Loyal Customers
17028.0,216,3,1593.83,216,High Risk,1,3,3,133,Loyal Customers
17029.0,17,5,1421.3,17,Low Risk,4,4,3,443,VIP Customers
17031.0,13,4,2393.5,13,Low Risk,4,3,4,434,Loyal Customers
17032.0,182,8,2984.32,182,High Risk,1,4,4,144,Loyal Customers
17033.0,32,1,302.65000000000003,32,Low Risk,3,2,1,321,Regular Customers
17034.0,44,2,530.9,44,Low Risk,3,2,2,322,Regular Customers
17035.0,226,2,180.06,226,High Risk,1,2,1,121,At Risk Customers
17036.0,18,1,176.9,18,Low Risk,3,2,1,321,Regular Customers
17038.0,50,1,630.77,50,Low Risk,3,2,2,322,Regular Customers
17039.0,239,1,1954.99,239,High Risk,1,2,4,124,At Risk Customers
17040.0,185,1,13.52,185,High Risk,1,2,1,121,At Risk Customers
17041.0,32,3,583.71,32,Low Risk,3,3,2,332,Loyal Customers
17043.0,10,4,858.47,10,Low Risk,4,3,3,433,Loyal Customers
17044.0,9,11,11013.82,9,Low Risk,4,4,4,444,VIP Customers
17045.0,11,2,488.24,11,Low Risk,4,2,2,422,Regular Customers
17046.0,79,4,1264.05,79,Low Risk,2,3,3,233,Loyal Customers
17047.0,66,3,1188.33,66,Low Risk,2,3,3,233,Loyal Customers
17048.0,72,4,1146.33,72,Low Risk,2,3,3,233,Loyal Customers
17049.0,10,10,4287.5,10,Low Risk,4,4,4,444,VIP Customers
17050.0,10,5,1462.95,10,Low Risk,4,4,3,443,VIP Customers
17051.0,81,3,465.6,81,Low Risk,2,3,2,232,Loyal Customers
17055.0,80,1,232.85,80,Low Risk,2,2,1,221,At Risk Customers
17056.0,373,1,128.60000000000002,373,High Risk,1,2,1,121,At Risk Customers
17057.0,231,1,294.74,231,High Risk,1,2,1,121,At Risk Customers
17059.0,4,5,2506.54,4,Low Risk,4,4,4,444,VIP Customers
17062.0,0,4,645.8100000000001,0,Low Risk,4,3,2,432,Loyal Customers
17063.0,42,6,2177.39,42,Low Risk,3,4,4,344,Loyal Customers
17065.0,272,2,194.7,272,High Risk,1,2,1,121,At Risk Customers
17066.0,361,1,228.34,361,High Risk,1,2,1,121,At Risk Customers
17067.0,359,3,454.54,359,High Risk,1,3,2,132,Loyal Customers
17068.0,3,27,4601.69,3,Low Risk,4,4,4,444,VIP Customers
17069.0,8,6,3084.58,8,Low Risk,4,4,4,444,VIP Customers
17070.0,45,1,133.18,45,Low Risk,3,2,1,321,Regular Customers
17071.0,16,4,1364.68,16,Low Risk,4,3,3,433,Loyal Customers
17072.0,260,1,273.35,260,High Risk,1,2,1,121,At Risk Customers
17074.0,197,1,203.05,197,High Risk,1,2,1,121,At Risk Customers
17075.0,64,6,1402.51,64,Low Risk,2,4,3,243,Loyal Customers
17076.0,27,3,401.66999999999996,27,Low Risk,3,3,2,332,Loyal Customers
17077.0,213,1,306.0,213,High Risk,1,2,1,121,At Risk Customers
17080.0,14,5,669.91,14,Low Risk,4,4,2,442,VIP Customers
17081.0,30,4,660.48,30,Low Risk,3,3,2,332,Loyal Customers
17082.0,29,4,2728.18,29,Low Risk,3,3,4,334,Loyal Customers
17083.0,44,6,2644.01,44,Low Risk,3,4,4,344,Loyal Customers
17084.0,31,1,2253.22,31,Low Risk,3,2,4,324,Regular Customers
17085.0,11,23,6285.27,11,Low Risk,4,4,4,444,VIP Customers
17087.0,372,1,221.53,372,High Risk,1,2,1,121,At Risk Customers
17089.0,21,1,128.45,21,Low Risk,3,2,1,321,Regular Customers
17090.0,9,6,1105.53,9,Low Risk,4,4,3,443,VIP Customers
17091.0,2,11,3961.44,2,Low Risk,4,4,4,444,VIP Customers
17092.0,72,7,3737.38,72,Low Risk,2,4,4,244,Loyal Customers
17093.0,227,1,235.88,227,High Risk,1,2,1,121,At Risk Customers
17094.0,58,1,100.2,58,Low Risk,2,2,1,221,At Risk Customers
17095.0,65,4,1248.09,65,Low Risk,2,3,3,233,Loyal Customers
17096.0,18,7,2675.8,18,Low Risk,3,4,4,344,Loyal Customers
17097.0,0,2,363.66,0,Low Risk,4,2,2,422,Regular Customers
17098.0,16,3,591.0699999999999,16,Low Risk,4,3,2,432,Loyal Customers
17099.0,168,1,582.17,168,High Risk,1,2,2,122,At Risk Customers
17101.0,29,3,885.3199999999999,29,Low Risk,3,3,3,333,Loyal Customers
17103.0,357,1,424.3,357,High Risk,1,2,2,122,At Risk Customers
17104.0,58,1,474.03,58,Low Risk,2,2,2,222,At Risk Customers
17106.0,24,1,481.58,24,Low Risk,3,2,2,322,Regular Customers
17107.0,32,4,5255.24,32,Low Risk,3,3,4,334,Loyal Customers
17108.0,298,1,174.95,298,High Risk,1,2,1,121,At Risk Customers
17109.0,41,2,410.42,41,Low Risk,3,2,2,322,Regular Customers
17110.0,155,2,336.59999999999997,155,High Risk,1,2,2,122,At Risk Customers
17111.0,60,1,227.97,60,Low Risk,2,2,1,221,At Risk Customers
17112.0,137,1,197.57,137,High Risk,1,2,1,121,At Risk Customers
17113.0,209,6,2305.59,209,High Risk,1,4,4,144,Loyal Customers
17115.0,183,4,1923.99,183,High Risk,1,3,4,134,Loyal Customers
17116.0,283,1,389.78,283,High Risk,1,2,2,122,At Risk Customers
17121.0,37,1,314.74,37,Low Risk,3,2,2,322,Regular Customers
17122.0,23,3,432.18,23,Low Risk,3,3,2,332,Loyal Customers
17123.0,74,2,631.87,74,Low Risk,2,2,2,222,At Risk Customers
17126.0,16,4,1026.98,16,Low Risk,4,3,3,433,Loyal Customers
17127.0,63,5,1155.0300000000002,63,Low Risk,2,4,3,243,Loyal Customers
17129.0,155,1,31.85,155,High Risk,1,2,1,121,At Risk Customers
17132.0,87,2,1220.9099999999999,87,Low Risk,2,2,3,223,At Risk Customers
17133.0,109,5,9730.09,109,High Risk,2,4,4,244,Loyal Customers
17134.0,77,1,212.1,77,Low Risk,2,2,1,221,At Risk Customers
17135.0,6,4,798.03,6,Low Risk,4,3,3,433,Loyal Customers
17136.0,297,1,231.68,297,High Risk,1,2,1,121,At Risk Customers
17137.0,51,6,1099.81,51,Low Risk,3,4,3,343,Loyal Customers
17138.0,24,6,4036.77,24,Low Risk,3,4,4,344,Loyal Customers
17139.0,24,13,8915.99,24,Low Risk,3,4,4,344,Loyal Customers
17141.0,53,4,727.58,53,Low Risk,2,3,3,233,Loyal Customers
17142.0,39,3,696.25,39,Low Risk,3,3,2,332,Loyal Customers
17143.0,52,2,880.97,52,Low Risk,3,2,3,323,Regular Customers
17145.0,147,4,3120.91,147,High Risk,1,3,4,134,Loyal Customers
17146.0,70,10,5102.86,70,Low Risk,2,4,4,244,Loyal Customers
17147.0,87,5,1485.36,87,Low Risk,2,4,3,243,Loyal Customers
17149.0,86,1,143.10000000000002,86,Low Risk,2,2,1,221,At Risk Customers
17150.0,11,6,1357.95,11,Low Risk,4,4,3,443,VIP Customers
17151.0,370,1,231.90000000000003,370,High Risk,1,2,1,121,At Risk Customers
17152.0,60,1,327.0,60,Low Risk,2,2,2,222,At Risk Customers
17155.0,162,5,640.76,162,High Risk,1,4,2,142,Loyal Customers
17156.0,126,1,591.87,126,High Risk,2,2,2,222,At Risk Customers
17157.0,115,17,4832.9,115,High Risk,2,4,4,244,Loyal Customers
17158.0,182,2,713.03,182,High Risk,1,2,3,123,At Risk Customers
17159.0,112,2,560.71,112,High Risk,2,2,2,222,At Risk Customers
17160.0,9,11,6691.13,9,Low Risk,4,4,4,444,VIP Customers
17161.0,79,1,856.01,79,Low Risk,2,2,3,223,At Risk Customers
17163.0,80,2,406.68,80,Low Risk,2,2,2,222,At Risk Customers
17165.0,16,5,1635.64,16,Low Risk,4,4,3,443,VIP Customers
17167.0,14,3,867.11,14,Low Risk,4,3,3,433,Loyal Customers
17168.0,133,1,400.2,133,High Risk,2,2,2,222,At Risk Customers
17169.0,213,1,320.95,213,High Risk,1,2,2,122,At Risk Customers
17170.0,9,2,178.68,9,Low Risk,4,2,1,421,Regular Customers
17171.0,296,1,159.68,296,High Risk,1,2,1,121,At Risk Customers
17172.0,65,2,638.81,65,Low Risk,2,2,2,222,At Risk Customers
17176.0,161,2,596.1899999999999,161,High Risk,1,2,2,122,At Risk Customers
17177.0,140,1,119.5,140,High Risk,1,2,1,121,At Risk Customers
17178.0,366,1,432.96,366,High Risk,1,2,2,122,At Risk Customers
17179.0,17,3,795.47,17,Low Risk,4,3,3,433,Loyal Customers
17180.0,57,7,1452.8,57,Low Risk,2,4,3,243,Loyal Customers
17181.0,8,2,225.45000000000002,8,Low Risk,4,2,1,421,Regular Customers
17182.0,57,2,321.3,57,Low Risk,2,2,2,222,At Risk Customers
17184.0,204,2,198.41000000000003,204,High Risk,1,2,1,121,At Risk Customers
17185.0,226,3,229.46,226,High Risk,1,3,1,131,Loyal Customers
17187.0,161,1,263.76,161,High Risk,1,2,1,121,At Risk Customers
17188.0,81,6,2118.7000000000003,81,Low Risk,2,4,4,244,Loyal Customers
17189.0,195,3,569.88,195,High Risk,1,3,2,132,Loyal Customers
17190.0,38,5,1281.83,38,Low Risk,3,4,3,343,Loyal Customers
17191.0,3,11,2726.77,3,Low Risk,4,4,4,444,VIP Customers
17192.0,171,1,75.28,171,High Risk,1,2,1,121,At Risk Customers
17193.0,21,2,610.74,21,Low Risk,3,2,2,322,Regular Customers
17194.0,165,1,549.88,165,High Risk,1,2,2,122,At Risk Customers
17195.0,290,1,562.98,290,High Risk,1,2,2,122,At Risk Customers
17196.0,62,1,327.75,62,Low Risk,2,2,2,222,At Risk Customers
17198.0,0,2,521.66,0,Low Risk,4,2,2,422,Regular Customers
17199.0,217,1,135.04000000000002,217,High Risk,1,2,1,121,At Risk Customers
17200.0,22,4,356.71,22,Low Risk,3,3,2,332,Loyal Customers
17201.0,158,3,853.3199999999999,158,High Risk,1,3,3,133,Loyal Customers
17202.0,55,1,160.65,55,Low Risk,2,2,1,221,At Risk Customers
17203.0,23,4,2004.01,23,Low Risk,3,3,4,334,Loyal Customers
17204.0,9,5,3940.13,9,Low Risk,4,4,4,444,VIP Customers
17205.0,51,2,615.27,51,Low Risk,3,2,2,322,Regular Customers
17207.0,287,1,292.62,287,High Risk,1,2,1,121,At Risk Customers
17208.0,30,1,111.15,30,Low Risk,3,2,1,321,Regular Customers
17209.0,284,3,595.7,284,High Risk,1,3,2,132,Loyal Customers
17210.0,27,1,251.72,27,Low Risk,3,2,1,321,Regular Customers
17211.0,4,6,1729.43,4,Low Risk,4,4,4,444,VIP Customers
17212.0,93,2,567.5600000000001,93,High Risk,2,2,2,222,At Risk Customers
17213.0,1,7,2401.07,1,Low Risk,4,4,4,444,VIP Customers
17215.0,99,1,186.15,99,High Risk,2,2,1,221,At Risk Customers
17216.0,189,1,63.6,189,High Risk,1,2,1,121,At Risk Customers
17217.0,254,1,96.6,254,High Risk,1,2,1,121,At Risk Customers
17218.0,3,9,2226.96,3,Low Risk,4,4,4,444,VIP Customers
17219.0,51,1,144.9,51,Low Risk,3,2,1,321,Regular Customers
17220.0,52,7,1269.76,52,Low Risk,3,4,3,343,Loyal Customers
17221.0,226,3,642.14,226,High Risk,1,3,2,132,Loyal Customers
17222.0,112,5,1250.86,112,High Risk,2,4,3,243,Loyal Customers
17223.0,3,2,433.99,3,Low Risk,4,2,2,422,Regular Customers
17224.0,136,1,100.86,136,High Risk,1,2,1,121,At Risk Customers
17225.0,216,1,131.15,216,High Risk,1,2,1,121,At Risk Customers
17226.0,79,2,501.97999999999996,79,Low Risk,2,2,2,222,At Risk Customers
17227.0,3,7,1081.8600000000001,3,Low Risk,4,4,3,443,VIP Customers
17228.0,2,7,1269.8899999999999,2,Low Risk,4,4,3,443,VIP Customers
17230.0,198,10,5750.08,198,High Risk,1,4,4,144,Loyal Customers
17231.0,24,15,3940.08,24,Low Risk,3,4,4,344,Loyal Customers
17233.0,83,2,369.98,83,Low Risk,2,2,2,222,At Risk Customers
17235.0,7,7,1354.82,7,Low Risk,4,4,3,443,VIP Customers
17236.0,45,6,1013.13,45,Low Risk,3,4,3,343,Loyal Customers
17237.0,10,2,679.44,10,Low Risk,4,2,2,422,Regular Customers
17238.0,6,17,3982.66,6,Low Risk,4,4,4,444,VIP Customers
17239.0,22,3,806.95,22,Low Risk,3,3,3,333,Loyal Customers
17240.0,231,1,130.6,231,High Risk,1,2,1,121,At Risk Customers
17241.0,20,12,2736.64,20,Low Risk,3,4,4,344,Loyal Customers
17242.0,91,3,1754.24,91,High Risk,2,3,4,234,Loyal Customers
17243.0,4,44,11920.43,4,Low Risk,4,4,4,444,VIP Customers
17244.0,18,4,871.14,18,Low Risk,3,3,3,333,Loyal Customers
17245.0,324,1,200.18,324,High Risk,1,2,1,121,At Risk Customers
17246.0,181,2,38.92,181,High Risk,1,2,1,121,At Risk Customers
17248.0,116,1,181.89000000000001,116,High Risk,2,2,1,221,At Risk Customers
17249.0,63,1,68.03,63,Low Risk,2,2,1,221,At Risk Customers
17251.0,17,2,529.15,17,Low Risk,4,2,2,422,Regular Customers
17254.0,36,1,198.29,36,Low Risk,3,2,1,321,Regular Customers
17255.0,25,2,490.21999999999997,25,Low Risk,3,2,2,322,Regular Customers
17256.0,116,3,258.93,116,High Risk,2,3,1,231,Loyal Customers
17257.0,71,2,189.78,71,Low Risk,2,2,1,221,At Risk Customers
17258.0,31,2,417.3,31,Low Risk,3,2,2,322,Regular Customers
17259.0,3,5,1239.11,3,Low Risk,4,4,3,443,VIP Customers
17260.0,46,1,120.95,46,Low Risk,3,2,1,321,Regular Customers
17261.0,144,1,221.59,144,High Risk,1,2,1,121,At Risk Customers
17262.0,1,7,1504.26,1,Low Risk,4,4,3,443,VIP Customers
17264.0,59,1,268.28,59,Low Risk,2,2,1,221,At Risk Customers
17266.0,134,2,205.14,134,High Risk,2,2,1,221,At Risk Customers
17268.0,80,7,970.25,80,Low Risk,2,4,3,243,Loyal Customers
17269.0,20,1,491.81,20,Low Risk,3,2,2,322,Regular Customers
17270.0,104,2,601.4499999999999,104,High Risk,2,2,2,222,At Risk Customers
17271.0,371,1,204.3,371,High Risk,1,2,1,121,At Risk Customers
17273.0,59,1,141.12,59,Low Risk,2,2,1,221,At Risk Customers
17274.0,30,1,465.4,30,Low Risk,3,2,2,322,Regular Customers
17275.0,18,1,114.1,18,Low Risk,3,2,1,321,Regular Customers
17276.0,37,1,502.49,37,Low Risk,3,2,2,322,Regular Customers
17278.0,200,1,25.2,200,High Risk,1,2,1,121,At Risk Customers
17280.0,73,1,118.85999999999999,73,Low Risk,2,2,1,221,At Risk Customers
17281.0,9,6,797.8499999999999,9,Low Risk,4,4,3,443,VIP Customers
17282.0,91,2,623.08,91,High Risk,2,2,2,222,At Risk Customers
17283.0,13,1,188.46,13,Low Risk,4,2,1,421,Regular Customers
17284.0,24,2,1140.58,24,Low Risk,3,2,3,323,Regular Customers
17285.0,263,2,407.94,263,High Risk,1,2,2,122,At Risk Customers
17286.0,35,2,237.81,35,Low Risk,3,2,1,321,Regular Customers
17287.0,2,16,3000.5,2,Low Risk,4,4,4,444,VIP Customers
17288.0,25,4,1050.8,25,Low Risk,3,3,3,333,Loyal Customers
17289.0,11,6,1110.78,11,Low Risk,4,4,3,443,VIP Customers
17290.0,16,6,974.95,16,Low Risk,4,4,3,443,VIP Customers
17292.0,107,2,271.75,107,High Risk,2,2,1,221,At Risk Customers
17293.0,29,8,1896.57,29,Low Risk,3,4,4,344,Loyal Customers
17294.0,304,2,467.78999999999996,304,High Risk,1,2,2,122,At Risk Customers
17296.0,365,1,338.13,365,High Risk,1,2,2,122,At Risk Customers
17298.0,9,3,455.84000000000003,9,Low Risk,4,3,2,432,Loyal Customers
17299.0,74,2,336.62,74,Low Risk,2,2,2,222,At Risk Customers
17300.0,25,2,393.64,25,Low Risk,3,2,2,322,Regular Customers
17301.0,259,1,131.15,259,High Risk,1,2,1,121,At Risk Customers
17304.0,169,1,111.5,169,High Risk,1,2,1,121,At Risk Customers
17305.0,283,1,2135.46,283,High Risk,1,2,4,124,At Risk Customers
17306.0,28,2,1151.04,28,Low Risk,3,2,3,323,Regular Customers
17307.0,30,11,3999.8900000000003,30,Low Risk,3,4,4,344,Loyal Customers
17308.0,28,2,4511.76,28,Low Risk,3,2,4,324,Regular Customers
17309.0,16,2,237.64000000000001,16,Low Risk,4,2,1,421,Regular Customers
17310.0,22,2,1025.1,22,Low Risk,3,2,3,323,Regular Customers
17311.0,27,4,2181.71,27,Low Risk,3,3,4,334,Loyal Customers
17314.0,28,9,2376.51,28,Low Risk,3,4,4,344,Loyal Customers
17315.0,10,5,3318.35,10,Low Risk,4,4,4,444,VIP Customers
17316.0,55,1,124.45,55,Low Risk,2,2,1,221,At Risk Customers
17318.0,360,1,157.32999999999998,360,High Risk,1,2,1,121,At Risk Customers
17319.0,304,1,29.1,304,High Risk,1,2,1,121,At Risk Customers
17320.0,3,4,1695.15,3,Low Risk,4,3,3,433,Loyal Customers
17321.0,29,4,1008.05,29,Low Risk,3,3,3,333,Loyal Customers
17322.0,11,5,922.59,11,Low Risk,4,4,3,443,VIP Customers
17323.0,42,5,644.52,42,Low Risk,3,4,2,342,Loyal Customers
17324.0,1,9,1311.64,1,Low Risk,4,4,3,443,VIP Customers
17325.0,45,2,512.77,45,Low Risk,3,2,2,322,Regular Customers
17326.0,43,2,312.35,43,Low Risk,3,2,2,322,Regular Customers
17327.0,44,2,152.35,44,Low Risk,3,2,1,321,Regular Customers
17328.0,308,1,104.7,308,High Risk,1,2,1,121,At Risk Customers
17329.0,366,3,475.42,366,High Risk,1,3,2,132,Loyal Customers
17330.0,179,2,59.900000000000006,179,High Risk,1,2,1,121,At Risk Customers
17332.0,163,5,838.27,163,High Risk,1,4,3,143,Loyal Customers
17334.0,41,1,328.13,41,Low Risk,3,2,2,322,Regular Customers
17335.0,18,2,497.04,18,Low Risk,3,2,2,322,Regular Customers
17336.0,107,1,81.12,107,High Risk,2,2,1,221,At Risk Customers
17338.0,10,9,5395.79,10,Low Risk,4,4,4,444,VIP Customers
17339.0,0,2,119.0,0,Low Risk,4,2,1,421,Regular Customers
17340.0,1,8,9935.93,1,Low Risk,4,4,4,444,VIP Customers
17341.0,1,3,1006.53,1,Low Risk,4,3,3,433,Loyal Customers
17342.0,14,4,1227.54,14,Low Risk,4,3,3,433,Loyal Customers
17343.0,11,5,1066.3,11,Low Risk,4,4,3,443,VIP Customers
17344.0,363,1,299.74,363,High Risk,1,2,1,121,At Risk Customers
17345.0,10,6,1066.94,10,Low Risk,4,4,3,443,VIP Customers
17346.0,8,12,2509.84,8,Low Risk,4,4,4,444,VIP Customers
17348.0,72,4,1285.69,72,Low Risk,2,3,3,233,Loyal Customers
17349.0,15,4,674.16,15,Low Risk,4,3,2,432,Loyal Customers
17350.0,29,3,612.381,29,Low Risk,3,3,2,332,Loyal Customers
17351.0,62,9,1401.08,62,Low Risk,2,4,3,243,Loyal Customers
17352.0,331,1,36.25,331,High Risk,1,2,1,121,At Risk Customers
17353.0,126,2,1502.0,126,High Risk,2,2,3,223,At Risk Customers
17354.0,63,3,1740.8999999999999,63,Low Risk,2,3,4,234,Loyal Customers
17355.0,21,1,273.31,21,Low Risk,3,2,1,321,Regular Customers
17356.0,189,4,768.25,189,High Risk,1,3,3,133,Loyal Customers
17358.0,11,3,500.2,11,Low Risk,4,3,2,432,Loyal Customers
17359.0,283,1,156.6,283,High Risk,1,2,1,121,At Risk Customers
17360.0,20,3,632.27,20,Low Risk,3,3,2,332,Loyal Customers
17361.0,311,2,383.59000000000003,311,High Risk,1,2,2,122,At Risk Customers
17362.0,35,5,711.8100000000001,35,Low Risk,3,4,3,343,Loyal Customers
17363.0,30,3,920.46,30,Low Risk,3,3,3,333,Loyal Customers
17364.0,11,17,7510.24,11,Low Risk,4,4,4,444,VIP Customers
17365.0,21,7,3417.13,21,Low Risk,3,4,4,344,Loyal Customers
17366.0,67,2,1077.24,67,Low Risk,2,2,3,223,At Risk Customers
17368.0,10,6,879.42,10,Low Risk,4,4,3,443,VIP Customers
17369.0,90,1,979.1999999999999,90,Low Risk,2,2,3,223,At Risk Customers
17371.0,258,3,236.97,258,High Risk,1,3,1,131,Loyal Customers
17372.0,16,20,3010.13,16,Low Risk,4,4,4,444,VIP Customers
17373.0,53,3,520.58,53,Low Risk,2,3,2,232,Loyal Customers
17374.0,30,1,231.34,30,Low Risk,3,2,1,321,Regular Customers
17375.0,66,1,260.45,66,Low Risk,2,2,1,221,At Risk Customers
17376.0,39,2,250.44,39,Low Risk,3,2,1,321,Regular Customers
17377.0,0,60,14174.25,0,Low Risk,4,4,4,444,VIP Customers
17378.0,9,1,10.95,9,Low Risk,4,2,1,421,Regular Customers
17380.0,69,3,645.0,69,Low Risk,2,3,2,232,Loyal Customers
17381.0,3,12,19726.76,3,Low Risk,4,4,4,444,VIP Customers
17382.0,70,7,836.88,70,Low Risk,2,4,3,243,Loyal Customers
17383.0,88,1,110.69999999999999,88,Low Risk,2,2,1,221,At Risk Customers
17384.0,102,1,171.15,102,High Risk,2,2,1,221,At Risk Customers
17386.0,20,1,126.35000000000001,20,Low Risk,3,2,1,321,Regular Customers
17388.0,55,7,1415.81,55,Low Risk,2,4,3,243,Loyal Customers
17389.0,9,27,25381.65,9,Low Risk,4,4,4,444,VIP Customers
17390.0,55,1,149.3,55,Low Risk,2,2,1,221,At Risk Customers
17392.0,85,1,168.65,85,Low Risk,2,2,1,221,At Risk Customers
17393.0,45,2,381.15,45,Low Risk,3,2,2,322,Regular Customers
17395.0,143,1,97.5,143,High Risk,1,2,1,121,At Risk Customers
17396.0,6,7,1476.3,6,Low Risk,4,4,3,443,VIP Customers
17397.0,51,1,516.87,51,Low Risk,3,2,2,322,Regular Customers
17400.0,216,3,2525.44,216,High Risk,1,3,4,134,Loyal Customers
17401.0,176,1,114.85,176,High Risk,1,2,1,121,At Risk Customers
17402.0,4,12,2461.68,4,Low Risk,4,4,4,444,VIP Customers
17403.0,85,1,118.95,85,Low Risk,2,2,1,221,At Risk Customers
17404.0,44,8,15874.3,44,Low Risk,3,4,4,344,Loyal Customers
17406.0,1,11,2704.63,1,Low Risk,4,4,4,444,VIP Customers
17407.0,46,1,552.9,46,Low Risk,3,2,2,322,Regular Customers
17408.0,135,2,283.44000000000005,135,High Risk,2,2,1,221,At Risk Customers
17409.0,56,8,7021.66,56,Low Risk,2,4,4,244,Loyal Customers
17411.0,21,2,646.44,21,Low Risk,3,2,2,322,Regular Customers
17412.0,7,10,3159.46,7,Low Risk,4,4,4,444,VIP Customers
17413.0,39,2,560.14,39,Low Risk,3,2,2,322,Regular Customers
17414.0,58,4,1471.52,58,Low Risk,2,3,3,233,Loyal Customers
17416.0,28,15,10405.03,28,Low Risk,3,4,4,344,Loyal Customers
17417.0,183,1,164.18,183,High Risk,1,2,1,121,At Risk Customers
17418.0,22,1,206.60000000000002,22,Low Risk,3,2,1,321,Regular Customers
17419.0,2,8,2273.95,2,Low Risk,4,4,4,444,VIP Customers
17420.0,8,4,485.6,8,Low Risk,4,3,2,432,Loyal Customers
17421.0,21,3,1059.41,21,Low Risk,3,3,3,333,Loyal Customers
17422.0,16,5,1615.39,16,Low Risk,4,4,3,443,VIP Customers
17423.0,28,1,420.54,28,Low Risk,3,2,2,322,Regular Customers
17426.0,87,7,3040.51,87,Low Risk,2,4,4,244,Loyal Customers
17428.0,3,18,14562.91,3,Low Risk,4,4,4,444,VIP Customers
17429.0,31,2,832.54,31,Low Risk,3,2,3,323,Regular Customers
17430.0,0,3,469.40999999999997,0,Low Risk,4,3,2,432,Loyal Customers
17432.0,20,7,1363.23,20,Low Risk,3,4,3,343,Loyal Customers
17433.0,20,1,266.8,20,Low Risk,3,2,1,321,Regular Customers
17435.0,46,1,331.35,46,Low Risk,3,2,2,322,Regular Customers
17436.0,43,3,317.76,43,Low Risk,3,3,2,332,Loyal Customers
17437.0,164,1,369.68,164,High Risk,1,2,2,122,At Risk Customers
17438.0,79,4,1034.32,79,Low Risk,2,3,3,233,Loyal Customers
17439.0,290,1,325.74,290,High Risk,1,2,2,122,At Risk Customers
17440.0,184,1,137.16,184,High Risk,1,2,1,121,At Risk Customers
17441.0,367,1,293.35,367,High Risk,1,2,1,121,At Risk Customers
17442.0,16,9,2371.74,16,Low Risk,4,4,4,444,VIP Customers
17448.0,132,46,14523.67,132,High Risk,2,4,4,244,Loyal Customers
17449.0,22,6,2348.94,22,Low Risk,3,4,4,344,Loyal Customers
17450.0,2,7,52422.3,2,Low Risk,4,4,4,444,VIP Customers
17454.0,97,6,1030.41,97,High Risk,2,4,3,243,Loyal Customers
17456.0,0,2,975.5600000000001,0,Low Risk,4,2,3,423,Regular Customers
17457.0,14,9,4247.11,14,Low Risk,4,4,4,444,VIP Customers
17458.0,16,1,213.08,16,Low Risk,4,2,1,421,Regular Customers
17460.0,7,12,1605.8400000000001,7,Low Risk,4,4,3,443,VIP Customers
17463.0,195,2,659.4,195,High Risk,1,2,2,122,At Risk Customers
17464.0,157,2,617.1800000000001,157,High Risk,1,2,2,122,At Risk Customers
17465.0,60,7,2542.79,60,Low Risk,2,4,4,244,Loyal Customers
17467.0,30,1,102.6,30,Low Risk,3,2,1,321,Regular Customers
17468.0,10,1,57.8,10,Low Risk,4,2,1,421,Regular Customers
17469.0,35,12,3180.28,35,Low Risk,3,4,4,344,Loyal Customers
17470.0,2,7,1679.8,2,Low Risk,4,4,3,443,VIP Customers
17471.0,109,1,321.65000000000003,109,High Risk,2,2,2,222,At Risk Customers
17472.0,263,1,224.81,263,High Risk,1,2,1,121,At Risk Customers
17473.0,43,2,607.0,43,Low Risk,3,2,2,322,Regular Customers
17474.0,234,1,1047.0,234,High Risk,1,2,3,123,At Risk Customers
17476.0,30,2,489.86,30,Low Risk,3,2,2,322,Regular Customers
17477.0,247,2,1144.3,247,High Risk,1,2,3,123,At Risk Customers
17478.0,43,2,1272.8,43,Low Risk,3,2,3,323,Regular Customers
17479.0,267,1,389.26000000000005,267,High Risk,1,2,2,122,At Risk Customers
17480.0,79,1,370.40999999999997,79,Low Risk,2,2,2,222,At Risk Customers
17482.0,122,2,775.64,122,High Risk,2,2,3,223,At Risk Customers
17483.0,49,1,177.69,49,Low Risk,3,2,1,321,Regular Customers
17484.0,211,2,209.57,211,High Risk,1,2,1,121,At Risk Customers
17487.0,363,1,160.55,363,High Risk,1,2,1,121,At Risk Customers
17488.0,276,1,336.5,276,High Risk,1,2,2,122,At Risk Customers
17490.0,23,2,658.18,23,Low Risk,3,2,2,322,Regular Customers
17491.0,2,8,2422.2000000000003,2,Low Risk,4,4,4,444,VIP Customers
17492.0,113,2,747.85,113,High Risk,2,2,3,223,At Risk Customers
17493.0,20,1,100.91000000000001,20,Low Risk,3,2,1,321,Regular Customers
